id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig
2j5S6iYEjvh1HtiwmpSzd9,"Aún Sigo Latiendo","Aún Sigo Latiendo",0.000757,0.460000,0.908000,0.000027,0.088500,-5.696000,0.078600,0.450000,256811,4,1,134.955994,4
2yd4XPHioujoHNqKBpbLPT,"Triste Funeral","Nuevo Orden Mundial",0.000003,0.339000,0.967000,0.005110,0.268000,-5.249000,0.069600,0.466000,240453,2,1,193.942001,4
2zumIZU09Iz2eGRJ5UXHms,"Deseando Destruir y Matar","Un Paso Mas en la Batalla",0.005990,0.288000,0.982000,0.000318,0.688000,-4.810000,0.103000,0.408000,316413,2,1,90.764999,4
30lbguxwKFR2F3DjfAjSis,"Dias Duros - En Vivo","En el Teatro Opera - En Vivo",0.073600,0.168000,0.943000,0.488000,0.410000,-6.328000,0.080800,0.371000,393384,6,0,128.858994,4
3Y1omeyBJTcD3nTrMhGAzR,"Parcas Sangrienta - En Vivo","1982 / 1987 (Compilado de Shows en Vivo de V8 en los Años 80)",0.001330,0.133000,0.911000,0.000038,0.253000,-6.886000,0.077400,0.234000,171320,10,1,95.541000,4
3qp0RZQDyNg9q7wPOzshJA,"Imbécil reporte","Un lugar que nunca muere (Vol. 2)",0.000076,0.305000,0.934000,0.000164,0.237000,-4.976000,0.042300,0.176000,294237,9,1,106.482002,4
3voeSUskUjGyuFJ4Sl0O46,"El origen","Demencial",0.000004,0.224000,0.941000,0.904000,0.096700,-6.244000,0.186000,0.811000,71289,6,1,197.410995,4
4LLm4chRHe6QMjXjlD283T,"Vencer","La maldicion continua",0.007680,0.230000,0.808000,0.003220,0.122000,-5.713000,0.073100,0.104000,312692,1,0,117.893997,4
4ZlSTdFISNg7z6bt8JBSUi,"Vomitando Odio","Serpentor",0.000048,0.342000,0.942000,0.079400,0.194000,-4.954000,0.063900,0.247000,265787,2,1,99.931999,4
4eYLSBWCe3eyB5l0rCRJKl,"Gorda Puerca","Bizarra Actitud de Seguir Con Vida",0.000050,0.407000,0.887000,0.010000,0.666000,-6.502000,0.045900,0.160000,163320,2,1,174.817001,4
4llPMrVRCZTfedjgejbViJ,"Tu Eres Su Seguridad","25 Años",0.001510,0.300000,0.990000,0.000722,0.943000,-3.629000,0.324000,0.199000,407307,4,0,142.757996,4
4qO2GsbXR2XBhHHCp5CprA,"El sureño","Simple",0.000008,0.144000,0.939000,0.001080,0.116000,-4.737000,0.088900,0.324000,239726,4,1,161.341995,3
5MPnWFEE0lkUgqZ4kKrsEv,"Recuerdos","Uno",0.004260,0.558000,0.854000,0.000023,0.124000,-5.790000,0.032100,0.582000,206733,2,1,106.011002,4
5O9WhorgejOHLszqh0uTPI,"El final","Demencial",0.000105,0.426000,0.958000,0.000751,0.330000,-4.801000,0.079100,0.506000,218646,1,1,94.768997,4
5h6i3AEIuCowRyypsQx2Gq,"Cautivos del Sistema","Un Paso Mas en la Batalla",0.002990,0.235000,0.954000,0.000004,0.115000,-5.582000,0.166000,0.524000,233200,11,1,96.622002,4
64wDFU3VvcSPlyMXki4EPD,"En Mil Pedazos","En Mil Pedazos",0.000555,0.468000,0.966000,0.032900,0.254000,-3.094000,0.226000,0.580000,160940,7,1,174.001007,4
6D3bHu4TkBG363fbJ9qrud,"Bajezas","Ladécada Tour 1998-2008",0.000005,0.277000,0.895000,0.867000,0.946000,-5.588000,0.044800,0.508000,228531,10,1,129.209000,4
6N7UXgEpLpyua6OdefqYyg,"La Concha de Dio$","La Concha de Dio$",0.000917,0.598000,0.976000,0.000007,0.256000,-4.436000,0.130000,0.617000,226924,4,1,94.984001,4
6NBT8OiVu2xdNTLYU7E0Q6,"Fuera de la Realidad","Oid Mortales el Grito Sangrado",0.003340,0.312000,0.554000,0.760000,0.099300,-9.661000,0.039300,0.160000,36907,11,1,111.600998,3
6zyQBawaZdAWy9xBDHjS0z,"Reventar o Morir","Vive Siempre",0.000863,0.353000,0.587000,0.000966,0.128000,-8.562000,0.033500,0.526000,198533,9,1,115.474998,4
75L4ntpACxGfq3C1ZoEgwc,"Sindicato Circus","No Me Importa",0.000052,0.514000,0.924000,0.000317,0.096400,-4.109000,0.077300,0.484000,220360,9,1,130.175995,4
7MOIz8CoxjtHE3nF6QDxxp,"El miedo","Demencial",0.000004,0.274000,0.957000,0.710000,0.094800,-5.746000,0.095200,0.262000,195528,1,1,95.179001,4
7qj4XPXYfJgZgd1RZ0YZqq,"Dios de los paganos","Simple",0.000161,0.166000,0.981000,0.000940,0.130000,-4.640000,0.127000,0.072600,206132,4,0,93.891998,4
7quqlwdjRnsDvV8r4KSQE8,"El Viaje","Desconexión",0.044800,0.561000,0.852000,0.000000,0.077500,-5.545000,0.041600,0.329000,271498,8,0,115.113998,4
0UMMFkCvwgaqjE7RjFCDRl,"Del Camionero","Vive Siempre",0.000760,0.278000,0.808000,0.000283,0.923000,-9.186000,0.048200,0.107000,268320,2,1,147.358002,4
0v2DQsFiz0WVeH9S6I1VlI,"Bionecrosis","Carnivora",0.000127,0.613000,0.970000,0.002870,0.049500,-3.962000,0.065000,0.262000,250720,11,1,114.973000,4
0zqzXqMfwc2YMP6AHD6nHw,"El Juicio Final","Serpentor",0.000087,0.422000,0.960000,0.197000,0.103000,-4.268000,0.069400,0.327000,267427,9,1,102.926003,4
2K6mi7B86gTBSFDjM5QX0u,"Séptima Visión","Paradigma",0.001300,0.382000,0.479000,0.869000,0.355000,-9.293000,0.036000,0.037500,131730,1,0,120.014999,4
2Nmzm1Q8m9waD63JKxbwJF,"Saben bien","Ladécada Tour 1998-2008",0.000008,0.329000,0.826000,0.787000,0.873000,-6.229000,0.033600,0.505000,249600,2,0,93.871002,4
2a9UPSfIpwui6cnSgE0h7r,"Hasta dónde quieren ir","Un lugar que nunca muere (Vol. 2)",0.000191,0.420000,0.956000,0.000088,0.150000,-3.801000,0.045500,0.534000,307293,6,0,99.220001,4
4EqdSXlzwlcbOF6EpXA3pe,"Guerra","Asesino",0.000004,0.178000,0.858000,0.001650,0.071900,-4.932000,0.080000,0.241000,202731,11,0,57.577999,4
4HQevkuNO2kzxXoADapaam,"Ideando la Fuga - Remastered","No Se Rindan",0.000149,0.362000,0.903000,0.000002,0.685000,-5.253000,0.162000,0.452000,174667,0,1,130.483994,4
4PheBw6Lb4SgFNArRHomMU,"Ciega Ambición - En Vivo","1982 / 1987 (Compilado de Shows en Vivo de V8 en los Años 80)",0.008640,0.422000,0.889000,0.014800,0.417000,-9.330000,0.174000,0.360000,201640,11,1,118.751999,4
4c9opEPwm9R9teoVSEseZG,"1976","Ladécada Tour 1998-2008",0.000010,0.335000,0.947000,0.784000,0.462000,-6.295000,0.063400,0.367000,169866,4,0,105.306000,4
4rckpjEOgQViWKofetljrd,"No te aflijas","Ladécada Tour 1998-2008",0.000002,0.393000,0.786000,0.861000,0.700000,-6.295000,0.032300,0.190000,207932,2,1,126.218002,4
5BfI2R5n4opQ9q7Y8DEdmG,"Caballo Negro","Rock Directo",0.000333,0.279000,0.888000,0.869000,0.090900,-3.025000,0.048800,0.607000,150253,9,0,193.016998,4
5nJkeZwiMsCbn5klNFIUrX,"Buena Suerte","Identificado",0.000303,0.238000,0.867000,0.022400,0.161000,-3.586000,0.087000,0.528000,348839,7,1,171.718002,4
5uEoaovn0XI1B7H5ZSNggk,"Rock del Suicida","Ladécada Tour 1998-2008",0.000030,0.259000,0.793000,0.712000,0.969000,-6.535000,0.034800,0.465000,303865,0,1,86.750000,4
5uuPCzPcyVpogJnGramQ2y,"Destrucción - En Directo","Homenaje Obras / MCMXCVI",0.003170,0.280000,0.820000,0.000483,0.938000,-12.282000,0.072300,0.369000,189107,2,1,138.194000,4
0vpwiy0syA7kM3TbdkWDbo,"El Infierno de Ayer","Nuevo Orden Mundial",0.000005,0.493000,0.984000,0.020800,0.309000,-4.728000,0.064200,0.172000,149933,7,1,112.518997,3
3FgLjnJl09RwXTW54Ng8tX,"La Matanza","Nuevo Orden Mundial",0.000038,0.515000,0.946000,0.226000,0.127000,-5.155000,0.038500,0.122000,275667,8,1,100.014000,4
4DOvJ6NqRhut3SkkqVnA84,"El Cazita","La Concha de Dio$",0.000082,0.543000,0.928000,0.000000,0.054700,-4.736000,0.073300,0.481000,236769,10,0,129.994995,4
4jxsugWkoQlN1dD0DVlYa1,"Gritando Verdades","Gritando Verdades",0.000067,0.600000,0.983000,0.010900,0.364000,-3.182000,0.049900,0.580000,278767,2,1,139.987000,4
6WvxijEg2gemCJdtqjziHX,"En La Eternidad","Lleva Tu Mente Al Límite",0.000169,0.511000,0.977000,0.000017,0.430000,-3.882000,0.077600,0.413000,188265,11,0,124.016998,4
0Z4H7Z8EHIaDtNhYJuNbDi,"Enciendelo (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.003490,0.442000,0.975000,0.050100,0.711000,-3.441000,0.054000,0.356000,230504,4,0,105.096001,4
0nwi8L7zb8KngZXwsVbvUE,"Otra Vez en las Calles (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.014600,0.453000,0.946000,0.000035,0.518000,-4.227000,0.048000,0.569000,276609,7,1,137.994995,4
5LOHcVBA5gu93kfwbdCjEr,"Mensajero Nocturno","Plan Diabólico",0.007780,0.431000,0.710000,0.041500,0.239000,-13.246000,0.082300,0.534000,164973,2,1,93.560997,4
6kTbxNZEKjQG0dbp1K0f7X,"Adicto a la Gloria","Del Silencio a la Tempestad",0.004700,0.458000,0.944000,0.043700,0.238000,-5.340000,0.066800,0.413000,270360,5,0,124.954002,4
2jGsZMmFSFBxiGgushtDkM,"No Dejes de Brillar (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.006620,0.431000,0.915000,0.000106,0.364000,-4.372000,0.044000,0.513000,272975,7,1,123.630997,4
3agLJ0cwoaur8V3IGOXdsc,"Buscando un Lugar","Resurgir",0.000569,0.495000,0.942000,0.000013,0.440000,-4.225000,0.036900,0.612000,262587,4,1,92.980003,4
4Yy7e9DU0wdENXbtRRAp8J,"Traidor (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.001150,0.246000,0.948000,0.026700,0.908000,-4.568000,0.062600,0.169000,524295,2,1,108.139000,4
5MeC8CVLcu8ojb5fEyleQY,"Gas Oil","Plan Diabólico",0.016500,0.569000,0.510000,0.016300,0.098500,-15.548000,0.029100,0.435000,238813,7,1,128.643005,4
6rYJGu4dQpyjlN3iUY5sBe,"Verdugos del Alma","Conciencia",0.000136,0.510000,0.943000,0.000398,0.356000,-3.127000,0.065700,0.517000,425248,5,0,125.027000,3
0oseSB8QPQC55OJGDeFLFP,"Egipto","Plan Diabólico",0.007260,0.455000,0.524000,0.009670,0.108000,-14.706000,0.031300,0.257000,239867,11,0,126.045998,4
1UhXlOQrFbpck92jP5HqkM,"Morir para Nacer","Del Silencio a la Tempestad",0.000577,0.397000,0.959000,0.080200,0.308000,-5.154000,0.112000,0.186000,386600,4,0,140.039993,4
31S6SXkePuJFpUdI7PzfAY,"Dominado (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.002880,0.316000,0.983000,0.057700,0.349000,-3.598000,0.077600,0.290000,210982,7,1,167.871002,4
65Rvfp00WUFzzRA3AQn0Ow,"Fuego","Bruthal 6",0.000060,0.402000,0.971000,0.000333,0.086400,-3.254000,0.124000,0.472000,223640,9,0,172.100998,4
6TgRipf3LSjgzzCo0JXOev,"Sentinela","Band Brasil - 100% Pagode",0.644000,0.432000,0.639000,0.000000,0.391000,-11.598000,0.032600,0.854000,223907,7,1,161.427002,4
5mEbuO09SjNafI4R9NBQUF,"Mal de Males","Sotanas de Satanás",0.000194,0.517000,0.990000,0.000479,0.143000,-2.294000,0.085700,0.386000,276827,8,1,92.488998,4
5qaezF767JvlaPn6qWavOP,"El Presente Es la Verdad","Del Silencio a la Tempestad",0.021300,0.484000,0.892000,0.001280,0.317000,-6.463000,0.123000,0.202000,260613,9,0,139.960999,4
1QJ2ySrgAYSQ4fVHGdJcV8,"Extinción Natural","Conciencia",0.000051,0.306000,0.922000,0.000035,0.282000,-3.111000,0.090200,0.388000,590055,8,1,110.014999,4
2a3gbgZtm3Fv1Mlvg9HA7r,"Luces de la Gran Ciudad (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.023800,0.352000,0.879000,0.000216,0.680000,-4.446000,0.042800,0.167000,337804,7,1,117.927002,4
2otXvKlDXwrqlYWysl7TOw,"Siempre Que Pienso en Vos (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.010100,0.214000,0.829000,0.000874,0.686000,-4.885000,0.035700,0.173000,330281,2,0,153.386002,4
3QVDZbdT8bInfwfmtTcjON,"Tren Azul","Plan Diabólico",0.059200,0.401000,0.736000,0.002720,0.362000,-12.004000,0.096900,0.262000,239987,2,0,133.115997,4
46xXsLSByuloj76xD9tQgl,"El Poder Es Mejor o Peor","Plan Diabólico",0.013300,0.466000,0.939000,0.000077,0.147000,-12.467000,0.053700,0.093600,236693,6,0,102.661003,4
56gF5g05gL1oOt37E7v0tL,"Alguien Nos Divide (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.005740,0.271000,0.932000,0.131000,0.754000,-4.162000,0.064700,0.275000,421651,4,0,151.921997,4
5CfaDtSR2oc2dbdM51PH0i,"Entre Cielo Tierra y Mar (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.000129,0.329000,0.952000,0.026000,0.893000,-4.395000,0.054600,0.366000,376030,7,1,75.880997,4
5hcEvT653mpdAG2LAAKnzV,"Behind The Shadow","Bruthal 6",0.000016,0.451000,0.943000,0.000872,0.134000,-2.938000,0.052500,0.243000,237533,11,0,110.070000,4
75xyCqEGxkmrKupUhkEGb4,"Despertaré","Augenblick",0.000539,0.437000,0.956000,0.000000,0.104000,-5.149000,0.079700,0.048800,271700,11,0,92.584999,4
7xcIQ31OQPXBdyQIUQEAkH,"Alquimia","La Quimera de la Perfeccion",0.000235,0.465000,0.984000,0.000230,0.331000,-2.936000,0.084500,0.329000,305752,4,1,133.070999,4
1liywLz5PhsA9iM38i1m2g,"Ciudad De Sombras","Redes",0.000096,0.539000,0.871000,0.000447,0.210000,-5.545000,0.040200,0.466000,261277,9,0,118.907997,4
2yJH1LvvkWldgWBZtT2AOB,"Corcel de Acero","Plan Diabólico",0.053000,0.350000,0.527000,0.027500,0.270000,-15.283000,0.036000,0.416000,378520,11,0,133.117004,4
3FcLx4BXlyh6LB9RHu7Kd0,"Soy Libre Igual (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.062600,0.259000,0.711000,0.000088,0.936000,-4.494000,0.030800,0.178000,344520,7,1,132.770996,4
4FaA6cPJBpNWwKQ69XiDpc,"Rompiendo Mis Cimientos","El Sangriento",0.000070,0.503000,0.996000,0.000036,0.285000,-4.636000,0.124000,0.245000,97093,7,1,100.000999,4
57NQRhKGdFYj6zPRQm4Z9a,"En Nadie Confio (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.002090,0.264000,0.963000,0.009750,0.695000,-4.078000,0.115000,0.271000,276550,2,1,81.167999,4
4dUOdVhCiRFncuoQVrAYOB,"La Historia de un Minuto","Pa' la Pachanga",0.046000,0.615000,0.830000,0.049200,0.097500,-6.240000,0.034800,0.866000,169064,7,1,134.110992,4
1s3aOuN66hK0xt8QC6cUz4,"Resurgir","Resurgir",0.001570,0.553000,0.923000,0.000028,0.153000,-3.967000,0.045400,0.343000,243747,9,1,122.992996,4
29VbGWFbcgtTbIiOLP29R4,"Rompiendo las Cadenas Que Nos Detienen (En Vivo) - En Vivo","Veneno Vivo (En Vivo)",0.008530,0.322000,0.954000,0.000446,0.970000,-3.894000,0.070100,0.181000,346999,4,0,93.334999,4
3Mt2H5Slect35FjaUB2yiP,"2 A.M.","Conciencia",0.000011,0.321000,0.928000,0.000011,0.373000,-3.424000,0.046500,0.548000,388494,5,0,175.141998,4
2pI2AgY2maF8YWLVqlizcS,"La Sangre No Es Agua","Del Silencio a la Tempestad",0.000711,0.467000,0.978000,0.017500,0.374000,-4.852000,0.114000,0.305000,273427,5,1,124.918999,4
4MJ8KXF9yfz7sYEYQy0et7,"Proud Mary (Version) [En Vivo] - En Vivo","Veneno Vivo (En Vivo)",0.000705,0.295000,0.949000,0.008010,0.317000,-4.331000,0.056000,0.259000,329316,9,1,139.966003,4
4bmYyberpXYb0NsFgZEZLM,"Senderos del Tiempo","Alas de Fuego",0.000244,0.394000,0.971000,0.010100,0.286000,-4.470000,0.160000,0.248000,242653,7,0,118.091003,4
6t8XsvsOgF1SkMo6oBtCT4,"Cenizas del Alma","Alas de Fuego",0.000257,0.394000,0.968000,0.000768,0.568000,-4.345000,0.091800,0.185000,237573,8,1,118.181999,4
1Vojxt27QhthE4zxae02Ih,"Viento Norte","Alma Irae",0.000532,0.457000,0.861000,0.000087,0.158000,-3.423000,0.043500,0.364000,480306,2,1,140.011002,4
3pYmmqXqOqx5xm8eZmbz9Q,"El Peso del Mundo","Atlas",0.000645,0.488000,0.995000,0.000116,0.340000,-2.634000,0.233000,0.156000,232394,7,0,150.126999,4
0Q4rnJFm1fJZbV16Sr8MPU,"Tu Luz, Mi Destino","Atlas",0.020500,0.536000,0.961000,0.000000,0.341000,-3.028000,0.084800,0.491000,320259,9,0,140.037003,4
1Y7dqmRpf6HUlqnRhDNcah,"Siente","Atlas",0.009380,0.609000,0.973000,0.000004,0.091500,-3.613000,0.182000,0.241000,359477,0,0,145.031998,4
1xBBDNAFpHYUJX0RnN4dMh,"Hágase Tu Voluntad","Genesis",0.000130,0.571000,0.937000,0.003550,0.286000,-2.749000,0.148000,0.425000,310718,7,1,120.015999,4
1Eyi61X6OmibTDYla22UhT,"Gracias a Ti","Atlas",0.000142,0.446000,0.986000,0.000001,0.128000,-2.247000,0.221000,0.137000,327527,5,0,159.908005,4
1Ll1qTolkRUMLvD5KiPLKv,"Guárdame en Ti","Domine",0.002960,0.218000,0.943000,0.299000,0.148000,-3.110000,0.107000,0.081100,383253,9,0,139.501999,4
3TaucyclpDW8p9HJjhLUjh,"Mares de Sueños","Genesis",0.001160,0.369000,0.953000,0.000636,0.064300,-2.365000,0.148000,0.322000,279451,0,0,159.880997,4
60OfMuJzRlfQCu3c4jcjWK,"Al Hacer el Amor","Atlas",0.289000,0.434000,0.544000,0.000000,0.127000,-4.660000,0.030100,0.217000,301334,9,1,129.679993,4
7fPMIE2eiQEzbywIeMkx9C,"Infierno","Non Requiem",0.000174,0.372000,0.980000,0.000022,0.372000,-2.344000,0.133000,0.215000,329866,7,0,169.972000,4
5ZcFj59Ienp9S77AVMYKU8,"Delirio Eterno","Domine",0.000080,0.473000,0.835000,0.000007,0.054000,-2.416000,0.038000,0.520000,374693,9,0,119.871002,4
0sX94xvgJcg1RRuHxO7XDn,"Raza Castigada","6 (Animal)",0.000076,0.345000,0.996000,0.036800,0.205000,-3.815000,0.245000,0.054200,122427,7,1,132.707993,4
6pjBCoBMygR2ZqstUWgulT,"En los Confines del Infierno","Domine",0.000012,0.392000,0.917000,0.139000,0.245000,-2.344000,0.068900,0.137000,326653,9,0,130.031998,4
7cX4LjIi8Ai3CVcIAUTsMs,"Furia","Alma Irae",0.008940,0.460000,0.888000,0.000002,0.135000,-3.502000,0.096800,0.413000,274151,7,0,150.070007,4
20aXMTNzMb0jB7LLjAwoeq,"Cacique Yatel","Peso Argento",0.198000,0.550000,0.564000,0.000000,0.284000,-9.443000,0.256000,0.793000,196000,7,1,82.249001,4
5ACLtFbXD42Y5yx0MVRAJc,"Lady Cry","Grave Party",0.000537,0.617000,0.850000,0.555000,0.163000,-5.928000,0.054700,0.437000,261711,8,1,129.998001,4
6RJQurBBfU6zLNGarF8eyb,"C.O.C","Madera Prohibida",0.000002,0.371000,0.951000,0.817000,0.151000,-6.180000,0.058700,0.299000,166949,4,1,129.591003,4
5XQsefd9Nx8v6whZY2BJL7,"Te Lo Vengo Diciendo","Madera Prohibida",0.000030,0.375000,0.988000,0.001270,0.283000,-4.917000,0.195000,0.528000,152346,4,0,101.220001,4
2lsPsjH5cqmOFHr5WiLcn7,"Cazador","Abuso de Poder",0.000108,0.494000,0.913000,0.000038,0.065100,-3.794000,0.063400,0.193000,237372,10,0,130.074005,4
3yAtqv6qtFqPmhF3kyEWCA,"H.P.V.","Madera Prohibida",0.000024,0.379000,0.993000,0.005800,0.800000,-5.482000,0.126000,0.203000,137430,4,0,116.876999,4
54nMW2fd6gOjzuCOQfUY9I,"Amante oscura","Abuso de Poder",0.000535,0.496000,0.737000,0.000144,0.077600,-5.892000,0.043300,0.196000,271012,4,0,90.051003,4
0c1XJUpNzBYkH8PXLLcMPH,"La peste del sapo","Simple",0.000005,0.228000,0.981000,0.028100,0.202000,-4.683000,0.117000,0.199000,253492,6,1,136.455002,4
2Cz6Z5jlcN4eO1H1rNDjbs,"El Forastero II - En Vivo","En Vivo en la Plata",0.137000,0.210000,0.980000,0.000799,0.922000,-2.724000,0.145000,0.153000,165773,0,1,156.654999,4
7bgfY4rZM9VEsjTlPGORAY,"Abuso de Poder","Abuso de Poder",0.000019,0.349000,0.877000,0.000010,0.327000,-4.000000,0.054200,0.471000,198092,2,0,178.078003,4
5qfthYpeN0Pasf0f2ifM6G,"Ritmo y Blues Con Armonicas","Ayer Deseo Hoy Realidad",0.020800,0.593000,0.773000,0.000011,0.347000,-5.884000,0.036100,0.739000,247293,9,1,118.169998,4
230QECARol1jtRJjhw2vFc,"Los grises","Simple",0.000004,0.272000,0.940000,0.000773,0.140000,-4.951000,0.076600,0.256000,131213,1,0,97.276001,4
24BWNB3oP5jDaogm2OgGJR,"La Gran Campana","Madera Prohibida",0.000005,0.324000,0.993000,0.103000,0.346000,-5.424000,0.177000,0.078300,258952,4,1,109.471001,4
7nBD7El1FH3L5xnRMbARtr,"Así Es la Vida","Canciones doradas",0.066300,0.521000,0.853000,0.000000,0.174000,-3.338000,0.038700,0.686000,189666,6,0,127.638000,3
2KuCkc6q4WHOXVzd4WpFJp,"Eslayer Te Va a Matar","Madera Prohibida",0.000024,0.223000,0.990000,0.137000,0.348000,-4.948000,0.161000,0.364000,264516,4,1,153.481995,4
3MaeCWnHuw0yTdWi0tPPRv,"El Hombre Que No Se Puede Ir","Madera Prohibida",0.000011,0.336000,0.988000,0.007810,0.376000,-4.817000,0.094000,0.172000,276898,9,0,101.611000,4
659bgCQkSC5WnbnvaqPvQf,"Loco Pro (En Vivo)","Vivo en Red House",0.002740,0.659000,0.796000,0.004750,0.909000,-5.816000,0.050500,0.404000,299680,1,0,104.847000,4
5EMr3DuZI4LXyyqMfNDRlD,"Guerrero del arco Iris","En vivo Teatro Gran Rex 2003 con Glenn Hughes",0.033800,0.376000,0.986000,0.730000,0.983000,-6.702000,0.116000,0.130000,353318,5,0,83.018997,4
3jkqpWYq23w2vZXvLBq8dG,"Sangramos Al Resistir","II",0.000060,0.381000,0.980000,0.152000,0.251000,-5.193000,0.149000,0.146000,247453,10,0,97.277000,4
6hzjjHDQNSCsf0DRcL4pRF,"Dois Portais","II",0.000220,0.405000,0.965000,0.018900,0.400000,-4.979000,0.154000,0.412000,300640,10,0,148.660995,4
3ziQdpik6y0rVOt0BSCp7T,"Sin Límites","II",0.000487,0.335000,0.967000,0.000094,0.113000,-5.511000,0.163000,0.423000,243227,3,1,160.783005,4
7zhzJBXZKp5HHkwYBqIctr,"Cosmonauta Quechua","De La Tierra",0.000177,0.434000,0.997000,0.115000,0.653000,-3.118000,0.124000,0.193000,182253,4,0,131.061005,4
1cz0xrDOJTcEh0foDjWXBz,"DLT II","II",0.000364,0.199000,0.846000,0.923000,0.377000,-8.051000,0.047200,0.219000,136400,5,1,86.136002,4
4umTlOSdiX1e5RIDAW0KfH,"Soldiers of Hope","Beyond Space Without Limits",0.001280,0.402000,0.778000,0.000975,0.106000,-5.412000,0.037300,0.069000,376080,7,1,116.027000,4
4AyGqlKSiFDkEZlSzIEmtC,"Valor Interior","II",0.000032,0.374000,0.902000,0.063400,0.116000,-5.337000,0.080200,0.353000,208880,8,1,120.749001,4
3ZbEE3TE984E0jYjTGUkIB,"Reducidores de Cabezas","De La Tierra",0.002620,0.560000,0.992000,0.031500,0.303000,-2.318000,0.057700,0.380000,214627,6,1,100.948997,4
7ATBglQQCcDKKMBtz4v9G4,"Viaje de Fe","II",0.000115,0.388000,0.972000,0.662000,0.097000,-6.046000,0.108000,0.123000,234840,2,1,100.428001,4
6dDw7Zvlry4iGO30u2Yiwi,"Ciénagas de Odio","II",0.000977,0.338000,0.960000,0.000015,0.551000,-5.307000,0.127000,0.186000,267013,7,1,105.663002,4
0hCoNSrVjLVoNcSUDmp4DE,"Falsedad","Poder Latino",0.000049,0.594000,0.892000,0.000003,0.186000,-7.030000,0.092000,0.555000,200360,1,0,112.929001,4
42J7SdtNdkwGQJsu1SyUCW,"Gritemos para No Olvidar","6 (Animal)",0.001940,0.483000,0.989000,0.389000,0.075200,-4.284000,0.101000,0.525000,206200,10,1,158.888000,4
4EkogmCfD2FunMNZYa25Tf,"Combativo (En Vivo)","Vivo en Red House",0.004770,0.574000,0.968000,0.000080,0.329000,-3.813000,0.124000,0.239000,181573,1,0,112.029999,4
4dCMixrSAGpfYT0iiPgUzg,"Discriminación","6 (Animal)",0.000036,0.540000,0.972000,0.555000,0.073700,-4.160000,0.098300,0.528000,197667,0,1,118.064003,4
6WwVVJqrOcsRmltGFSK6Kv,"Milagro (En Vivo)","Vivo en Red House",0.013200,0.565000,0.961000,0.000479,0.594000,-4.285000,0.060500,0.327000,233400,2,1,110.023003,4
6cIV3QeCcCmUtFdIngQbFh,"Esperando el Final (En Vivo)","Vivo en Red House",0.009480,0.245000,0.926000,0.000121,0.842000,-5.377000,0.122000,0.192000,269827,1,0,81.857002,3
7lscK10DLCDvEN3GZpnP3u,"Vamos de Pie (En Vivo)","Vivo en Red House",0.000194,0.558000,0.988000,0.000101,0.857000,-4.098000,0.181000,0.120000,224720,2,1,134.960999,4
1Tnus4hmTKMtw5NDvguJtJ,"A.N.I.M.A.L.","6 (Animal)",0.000010,0.467000,0.989000,0.634000,0.095900,-4.536000,0.192000,0.211000,123293,10,0,126.497002,4
5oXMZZAoW1ARkgsxYzK45R,"El Nuevo Camino del Hombre (En Vivo)","Vivo en Red House",0.001380,0.493000,0.978000,0.004050,0.472000,-4.402000,0.056000,0.574000,204493,11,0,160.067001,4
6Ujww7W6X71sovMqT2bmVX,"Aliento Inocente","Poder Latino",0.000105,0.574000,0.971000,0.000070,0.123000,-6.415000,0.068600,0.568000,247907,11,1,106.898003,4
1DO8Tv0e4kc2ksC59Rstre,"Criminales de la Libertad","Una Razón para Seguir",0.000276,0.378000,0.957000,0.000000,0.134000,-4.430000,0.075600,0.210000,277352,1,0,178.085999,4
7iblqWnIER2rapgzB02sKH,"Chalito","El Nuevo Camino del Hombre",0.005390,0.586000,0.866000,0.249000,0.609000,-5.752000,0.085900,0.539000,212667,10,0,99.579002,4
7yg1cqrZiUqVZH5Uf7t35E,"Honor","Vivo en Red House",0.000011,0.637000,0.973000,0.002180,0.048300,-3.540000,0.057100,0.358000,234560,1,0,120.040001,4
4mswXUnMJrQ1mPAQ9EtQ2e,"Sabia Naturaleza","El Nuevo Camino del Hombre",0.000036,0.506000,0.973000,0.000108,0.150000,-5.824000,0.079200,0.311000,219173,7,1,100.978996,4
5AwGVCZVY0odHXatxCdxoi,"Marcado a Fuego","6 (Animal)",0.000054,0.358000,0.983000,0.004330,0.092600,-4.263000,0.098000,0.426000,249933,10,0,112.425003,4
5JRJHXs4nFiAeLZHJNSau6,"Amigos","El Nuevo Camino del Hombre",0.000078,0.505000,0.985000,0.122000,0.156000,-5.449000,0.110000,0.232000,197027,4,0,112.922997,4
